14,13,13,15,13,13,14,13,12,16,15,13,14,14,12,14,16,14,16,13,14,14,22,14,14,13,16,15,14,14,15,15,15,14,12,14,14,14,17,14,14,16,16,16,15,15,14,14,16,14,16,16,13,16,15,16,24,15,16,18,16,15,15,15,16,16,16,14,19,16,16,17,16,16,16,16,16,17,17,17,18,16,16,18,19,18,20,18,18,18,18,20,17,16,18,18,19,18,18,18,18,19,18,19,19,18,20,19,18,20,20,18,20,19,19,18,20,19,21,19,21,19,20,18,22,20,21,21,23,20,27,21,21,22,22,17,22,21,22,25,24,23,24,23,23,29,22,22,25,26,23,21,22,22,20,23,20,22,23,20,24,22,20,23,22,22,22,22,22,23,21,20,20,20,22,20,23,21,21,23,20,22,21,23,22,22,21,21,24,23,23,22,20,21,22,22,24,24,23,22,24,22,20,22,22,23,22,23,24,23,22,21,24,23,21,24,23,22,23,22,21,21,23,25,22,23,22,24,23,23,22,22,23,21,22,22,23,23,27,21,20,23,21,20,21,24,22,25,22,21,22,20,24,22,20,23,22,22,19,21,20,18,19,22,21,21,24,21,23,21,22,22,20,20,19,21,22,22,21,19,20,21,17,20,18,20,19,21,19,18,19,18,19,19,20,20,18,19,20,18,19,20,19,18,19,21,20,18,19,16,18,18,21,17,16,18,18,16,20,18,22,16,15,17,18,16,16,16,15,15,14,15,16,16,15,16,14,15,15,13,14,14,14,15,15,14,16,14,14,13,16,12,15,13,13,14,14,13,15,14,14,12,13,12,10,16,12,12,11,11,11,12,13,12,14,12,11,11,10,10,19,12,10,11,11,10,11,11,10,10,10,9,10,9,10,10,10,10,9,10,5
14,13,13,14,13,12,14,13,12,16,13,13,13,12,14,14,14,14,15,15,14,15,23,14,14,14,17,15,13,14,16,15,14,14,13,14,16,14,14,13,15,14,16,14,13,14,14,14,15,14,16,17,16,16,14,14,22,16,15,17,17,14,14,17,16,14,15,17,19,15,14,14,17,15,15,16,16,16,18,15,17,17,16,17,19,17,18,18,16,18,19,18,16,18,18,17,17,17,17,17,17,19,18,18,18,17,19,18,18,18,18,18,17,21,19,17,19,20,18,19,19,18,17,19,19,20,20,20,22,19,27,20,21,21,20,19,20,21,23,24,23,22,22,22,22,28,23,21,23,24,23,23,22,23,20,22,22,20,22,21,23,21,20,19,23,21,20,22,21,22,20,20,20,20,21,19,23,20,22,23,20,20,21,22,20,21,22,21,23,22,23,21,21,19,22,21,22,22,23,22,22,22,20,20,22,22,21,23,21,22,23,20,22,24,21,22,23,23,21,23,21,21,21,22,24,21,20,22,21,21,22,21,22,20,24,21,23,21,27,19,20,23,20,20,23,26,22,23,19,23,20,20,23,20,20,22,20,20,20,21,21,19,19,22,21,20,22,20,20,20,20,22,21,20,19,21,21,22,19,20,20,18,20,20,20,20,20,19,18,19,17,18,19,20,18,18,18,20,19,18,18,18,19,20,18,18,19,17,18,18,16,18,20,18,17,19,17,16,22,15,19,17,16,18,16,16,16,16,16,14,13,15,15,15,15,16,15,14,15,16,14,15,14,13,13,13,15,11,13,13,13,12,13,12,12,13,14,14,14,12,12,12,10,12,13,14,12,10,10,11,11,11,12,12,14,11,10,11,11,11,15,10,12,11,10,10,10,9,9,9,10,12,10,10,13,9,9,10,8,9,5
13,12,13,13,12,12,13,12,13,15,13,13,12,14,13,14,14,14,15,15,15,15,23,14,14,13,16,14,14,15,13,19,14,14,14,14,13,14,15,15,15,13,16,15,14,15,14,14,18,15,18,16,16,13,15,16,22,15,15,16,16,16,14,16,17,16,16,18,19,16,16,15,16,15,15,16,16,16,16,17,18,19,16,16,20,17,17,16,18,17,18,20,17,19,19,17,18,17,18,19,17,18,19,18,18,17,18,18,19,21,18,19,19,18,19,18,18,21,20,19,20,18,19,21,21,20,20,20,20,20,28,18,21,22,21,18,23,20,23,24,25,22,24,21,23,29,22,21,24,22,25,22,22,25,20,21,22,21,21,21,24,19,21,20,22,23,21,21,21,23,24,22,21,21,21,21,21,24,21,21,19,20,21,23,20,21,21,21,23,22,22,21,21,22,22,22,23,22,24,21,22,19,22,22,24,22,22,23,22,22,23,22,24,26,22,23,22,22,22,20,23,21,22,24,22,23,22,22,25,22,24,21,21,22,24,22,22,23,26,21,21,24,20,20,22,25,21,23,19,21,22,20,24,22,20,22,21,20,21,20,21,21,21,20,22,20,21,22,19,20,20,21,21,22,19,21,21,23,19,21,21,20,19,20,18,21,18,19,19,18,20,18,19,18,19,18,18,18,22,18,19,17,17,19,18,19,18,16,16,18,17,19,21,18,19,19,16,17,20,16,20,16,16,16,18,16,14,16,13,14,14,13,17,15,15,16,16,14,14,15,14,15,15,15,14,14,14,13,13,13,14,13,12,14,14,12,13,11,15,12,12,14,13,13,13,15,12,12,13,11,12,12,12,12,13,11,9,9,9,13,18,11,11,10,10,10,9,11,9,10,10,10,10,11,10,9,9,9,10,9,5
13,12,13,12,12,14,12,12,13,15,13,13,13,13,15,14,15,14,13,13,13,13,22,14,13,13,18,14,14,15,14,13,14,14,13,16,15,15,17,13,13,14,14,14,15,15,15,14,15,15,14,16,13,14,14,16,23,15,15,15,14,16,14,17,17,15,15,16,19,14,14,15,16,16,17,17,16,17,16,17,16,15,17,17,19,19,18,15,18,18,16,20,16,17,18,17,17,17,16,18,19,17,18,18,21,17,19,19,16,19,18,17,19,19,19,20,18,18,20,18,18,20,19,19,22,21,17,19,22,18,26,20,18,21,21,20,19,19,21,23,26,21,24,24,24,30,22,20,23,23,21,24,25,24,20,22,19,21,20,21,24,22,21,20,23,23,22,22,20,21,22,21,20,20,22,21,23,21,20,22,21,20,21,22,21,23,23,21,23,21,21,20,22,21,24,21,21,20,22,23,25,20,21,20,21,21,22,24,20,19,23,23,25,23,22,23,22,22,23,22,23,23,24,23,23,21,20,23,23,22,23,23,22,22,22,22,21,20,27,20,22,25,20,22,23,25,22,23,19,23,19,21,25,22,21,20,21,19,21,23,21,23,19,22,21,20,23,22,20,22,21,22,18,19,20,19,19,21,19,21,22,20,20,21,19,19,19,20,19,20,21,17,19,18,18,18,16,17,22,17,19,19,18,19,18,16,19,19,17,17,19,19,21,17,16,18,15,15,21,17,19,17,18,15,15,15,13,14,16,15,14,15,14,16,13,14,14,14,16,14,14,12,15,14,14,14,14,13,12,15,15,13,14,12,11,13,13,13,16,14,13,13,11,11,10,13,10,11,13,11,13,12,11,11,12,9,11,11,10,12,18,10,9,10,9,9,9,9,11,11,10,10,11,9,10,9,9,10,10,8,5
12,11,13,12,13,13,13,13,13,15,13,13,13,15,15,15,15,15,15,14,14,14,23,15,13,15,19,13,15,12,13,15,13,13,14,15,14,15,16,14,14,13,16,17,15,15,16,15,16,15,14,16,14,13,15,16,23,16,15,18,14,16,15,17,16,16,15,17,19,14,14,15,18,17,16,16,17,16,16,17,17,19,19,17,19,19,19,15,16,16,17,20,17,18,20,19,19,18,17,15,18,17,17,20,19,17,20,18,18,18,18,17,18,20,18,18,19,18,18,18,18,19,20,19,20,18,21,20,22,21,28,20,21,22,22,21,21,19,21,25,25,22,23,24,22,30,21,21,21,23,24,23,23,24,20,23,20,20,20,19,22,21,23,21,23,21,19,21,20,22,22,22,20,20,22,19,21,21,23,23,22,20,21,23,20,22,23,21,23,22,22,21,24,21,23,21,22,21,22,22,22,23,23,21,22,22,21,23,22,20,22,21,24,26,22,23,23,22,22,20,22,23,24,23,23,21,20,20,22,24,25,20,21,22,21,21,21,19,29,20,19,26,22,22,22,24,21,24,21,22,21,20,23,21,23,21,21,22,18,21,22,21,20,22,22,19,21,20,19,21,20,22,22,21,19,21,21,21,20,21,19,19,19,19,19,19,19,19,19,19,18,20,20,20,20,16,16,20,23,19,19,19,18,20,17,19,17,18,18,17,18,20,21,17,17,17,16,16,20,17,21,17,17,17,17,17,14,13,17,14,15,15,17,16,15,14,14,14,16,13,15,15,14,15,13,12,12,12,12,14,13,11,12,14,11,13,14,15,16,14,12,13,13,11,11,12,11,11,11,11,12,11,11,10,14,10,9,10,10,11,18,11,11,10,10,10,10,10,10,10,11,11,11,9,10,9,9,11,12,9,5
14,13,12,12,13,13,13,13,12,14,13,13,13,12,13,15,15,14,16,13,15,15,20,13,12,15,17,13,15,14,12,16,13,13,12,14,14,14,15,14,15,15,13,14,14,14,15,15,17,14,18,15,15,15,15,15,22,15,17,17,16,16,14,17,16,16,17,17,17,15,15,15,17,17,14,16,18,16,16,17,16,16,17,16,20,17,17,16,17,17,17,19,17,20,18,17,17,18,20,17,19,18,20,18,19,19,17,17,20,17,18,18,18,18,18,18,18,22,20,18,18,19,19,20,21,20,20,21,20,20,25,20,21,20,22,21,20,21,23,22,24,21,24,23,22,28,21,20,22,23,21,22,24,24,20,22,21,20,22,19,22,20,20,21,22,21,21,21,19,20,21,20,19,19,19,21,22,21,21,22,21,21,21,21,21,21,20,18,24,21,21,21,22,19,21,21,23,21,21,21,22,22,23,22,20,24,23,24,20,22,20,24,24,24,23,23,22,22,22,19,23,23,22,24,23,20,22,22,22,21,22,22,20,21,22,22,21,21,26,20,22,23,21,19,23,26,20,23,18,21,21,21,24,20,21,22,23,21,19,21,20,21,19,21,21,19,21,21,20,20,22,23,19,22,20,22,21,21,19,21,22,20,20,19,19,20,17,17,18,18,18,18,18,20,20,16,16,17,18,18,19,17,18,19,19,18,18,17,19,18,15,19,20,16,17,18,15,15,21,21,22,18,15,16,16,16,16,15,15,15,13,15,16,14,15,15,13,15,14,14,15,13,14,14,15,14,14,12,13,14,14,12,14,12,12,12,13,11,14,13,12,12,11,12,12,13,10,11,11,12,12,11,10,12,13,10,10,10,10,12,18,10,11,10,10,10,8,9,10,9,10,12,10,10,10,9,10,9,8,10,5
14,14,14,14,16,13,12,14,13,15,15,13,14,13,15,15,14,15,15,15,15,15,23,14,14,17,17,16,17,13,14,17,15,15,15,14,15,15,18,15,17,16,17,15,15,15,14,16,18,15,18,19,16,16,16,15,22,15,15,19,18,16,17,17,16,17,15,18,21,17,16,17,17,17,15,15,16,17,16,18,18,17,19,19,21,18,18,17,18,18,17,21,19,16,19,17,19,18,19,17,19,19,19,19,19,19,17,21,20,20,18,19,17,19,18,20,20,21,20,20,19,21,19,21,21,20,20,20,21,21,27,21,21,21,21,21,23,20,24,24,25,25,25,23,21,32,22,23,25,24,23,25,24,24,21,22,19,22,21,21,26,22,21,22,24,22,21,22,23,23,21,21,21,21,21,22,22,20,23,22,20,22,22,23,21,22,23,22,24,23,23,21,23,22,25,23,23,22,23,24,24,21,23,21,21,24,24,25,22,23,23,21,23,26,23,22,24,23,21,23,25,20,23,24,22,22,23,23,25,23,23,19,22,21,24,23,22,23,27,20,21,25,20,22,22,25,23,23,20,23,24,20,25,23,23,23,21,20,21,22,21,19,20,22,22,19,23,21,22,21,23,23,20,21,21,21,22,21,20,20,20,19,20,18,19,20,18,22,19,18,18,18,18,20,21,18,18,20,21,19,19,19,19,19,20,21,21,17,20,17,18,20,20,17,19,19,17,17,21,18,22,17,16,18,17,17,17,16,14,18,15,15,17,15,16,15,16,14,14,15,16,15,16,15,14,15,17,14,14,13,15,13,14,14,14,15,15,13,15,14,12,14,12,13,13,15,12,12,11,11,11,12,12,11,16,12,11,10,9,11,19,10,12,11,11,11,11,10,12,10,11,12,9,11,13,10,9,9,11,10,5
16,13,13,14,13,12,12,14,12,15,13,12,12,12,13,14,14,14,16,15,14,13,22,14,15,15,16,14,13,15,13,16,15,13,13,14,15,16,18,15,15,14,13,14,15,14,16,15,15,15,17,16,14,14,14,13,22,16,17,17,15,15,16,17,16,15,14,16,19,15,14,16,15,16,16,15,16,17,17,17,16,15,18,17,21,17,17,17,17,18,17,19,19,17,17,19,17,17,19,17,17,18,17,17,19,18,17,19,20,19,18,18,17,20,17,19,19,20,19,17,17,18,20,19,21,22,20,20,21,18,26,21,20,21,21,19,21,19,23,22,23,22,23,22,24,28,21,20,24,25,23,21,23,22,21,21,21,20,22,19,22,22,22,20,22,22,20,21,21,21,19,20,20,19,21,19,23,21,22,23,22,20,20,22,21,21,22,20,23,23,22,21,21,21,21,21,22,19,23,21,22,20,21,19,22,22,21,24,21,22,20,22,22,24,21,22,24,20,22,20,22,21,23,23,21,21,21,22,23,22,21,21,21,22,21,23,21,22,27,19,19,24,20,20,21,25,21,23,20,19,22,19,23,20,20,21,21,19,19,21,20,19,21,22,21,21,21,19,21,20,21,22,19,21,21,20,21,21,20,19,22,19,19,20,20,20,18,19,17,19,18,18,19,19,20,19,19,16,19,18,17,20,20,17,18,18,17,17,17,17,15,19,20,17,16,18,17,17,20,15,21,15,16,16,17,17,14,15,14,15,15,15,16,15,15,15,12,13,15,14,14,14,14,15,14,14,13,14,11,12,14,14,13,14,12,13,14,12,14,13,13,13,12,12,10,13,10,10,11,11,12,12,10,11,13,11,9,9,11,10,19,9,10,10,10,9,9,8,9,10,8,9,11,10,9,10,9,9,9,9,5
14,13,13,14,12,13,14,12,13,14,14,14,13,13,15,14,14,15,15,14,13,13,20,14,14,15,17,13,14,15,12,15,14,15,15,16,14,14,17,16,14,15,15,16,17,15,15,13,16,15,16,17,16,16,14,15,23,16,17,18,16,16,16,18,19,17,15,16,21,16,15,19,18,17,17,15,16,15,16,18,16,17,17,20,20,19,20,17,18,18,16,20,18,20,18,18,18,18,19,17,18,18,17,17,20,18,18,20,19,19,19,18,20,22,20,18,19,17,20,20,21,21,22,21,21,20,22,19,22,21,26,20,22,21,23,19,22,21,22,22,26,24,25,23,22,30,23,21,24,25,23,22,24,22,19,21,19,20,23,21,24,22,22,23,23,22,20,22,20,22,22,21,19,19,21,19,23,22,20,22,21,21,22,22,21,20,22,21,24,22,21,22,23,21,20,20,22,22,24,24,23,24,21,21,23,21,20,23,21,21,23,23,23,24,22,22,22,24,22,24,22,23,24,24,22,22,21,21,22,23,23,23,22,23,23,21,21,22,28,22,21,27,22,23,23,23,20,24,21,21,23,21,26,22,20,21,22,21,20,23,21,21,21,19,21,20,20,21,21,22,21,23,21,21,20,22,21,22,21,21,23,21,19,21,19,20,20,21,19,19,19,19,20,18,20,20,18,19,23,18,19,20,19,16,17,20,19,19,18,17,19,19,21,17,17,18,17,17,21,17,22,17,16,16,16,17,16,15,15,16,16,16,15,15,14,15,14,15,15,15,15,14,14,16,14,15,14,13,13,14,16,12,13,13,13,13,14,13,16,15,13,12,13,12,10,13,12,12,13,12,12,12,11,11,12,12,10,12,11,12,17,11,9,10,10,10,12,10,10,10,12,9,9,9,12,10,10,10,11,11,5
15,14,13,13,12,13,13,13,12,15,14,13,14,15,14,15,15,13,15,16,14,15,23,15,14,16,18,16,15,15,13,15,13,15,15,14,15,16,14,15,17,14,16,15,15,15,13,16,16,16,15,15,16,15,15,16,23,16,16,17,17,17,17,18,16,16,15,18,17,16,16,15,19,16,16,17,16,16,17,16,16,18,18,17,19,17,18,18,18,18,18,22,17,18,17,18,17,17,18,19,20,17,20,19,19,19,19,18,20,21,19,20,19,19,21,19,19,20,21,19,20,21,21,19,22,19,21,20,22,20,29,19,22,21,21,19,21,20,24,24,26,23,24,23,20,30,22,21,24,23,24,22,22,24,20,21,19,23,23,21,24,22,20,21,23,22,21,22,21,23,21,20,19,20,21,21,20,21,23,22,20,22,23,21,22,21,21,23,23,24,23,23,21,20,23,21,23,20,23,23,25,21,21,19,21,21,23,23,23,23,22,21,24,23,23,23,23,22,23,22,25,22,24,24,22,22,21,24,24,24,24,19,23,22,22,20,22,23,27,22,22,24,19,19,21,26,21,24,21,21,21,22,23,22,21,21,22,21,21,20,22,20,19,23,20,19,21,20,21,23,20,21,21,20,20,21,21,22,21,21,21,21,19,20,20,20,18,21,19,19,20,19,19,20,20,18,21,19,21,19,19,19,19,19,18,19,20,17,19,17,17,18,21,16,17,17,18,17,21,17,21,18,16,16,16,17,14,16,15,15,16,15,16,15,15,16,14,14,15,14,14,14,15,14,14,14,14,15,14,14,14,14,14,12,14,13,14,15,16,12,13,13,13,11,12,14,12,13,11,12,11,11,12,11,14,12,11,10,13,15,18,10,10,10,11,11,11,10,11,9,9,11,11,10,12,10,11,10,10,9,5
15,11,11,14,13,13,12,12,13,15,14,12,13,12,15,14,14,14,15,14,14,14,20,15,14,13,19,15,15,15,14,14,13,14,11,15,12,14,16,15,13,13,16,14,14,13,13,15,16,15,17,17,14,17,15,14,24,14,16,18,16,16,15,17,16,16,16,15,20,16,14,16,16,13,15,15,16,16,14,16,17,16,17,17,20,18,19,16,17,17,17,19,16,17,17,19,18,18,18,17,18,19,18,18,19,17,19,19,19,18,19,17,17,19,19,17,19,20,20,19,19,19,20,20,21,19,21,21,19,21,26,19,21,18,22,19,20,19,21,22,23,21,22,23,24,30,21,22,24,23,21,22,24,24,20,20,21,22,22,21,21,21,21,21,22,24,22,21,21,21,22,23,20,21,22,20,22,21,21,20,21,20,21,21,23,19,23,20,22,22,21,21,21,21,22,22,23,22,23,21,22,22,22,20,23,21,21,24,23,21,20,21,23,26,22,22,22,21,21,22,22,20,22,24,22,21,22,22,22,22,22,21,21,21,22,22,21,22,26,20,21,25,20,20,22,24,19,25,19,20,22,19,23,22,21,20,22,20,19,22,20,20,21,22,22,20,21,20,21,23,21,23,21,22,21,21,21,22,19,20,21,18,18,19,18,18,21,20,18,19,19,16,20,18,17,21,17,17,21,18,18,19,19,16,18,20,18,17,18,16,17,21,19,16,18,18,16,17,19,17,23,15,16,16,14,18,14,14,15,15,14,16,15,14,15,16,13,13,14,14,13,15,15,15,16,14,15,14,12,12,15,12,13,13,13,11,14,13,15,14,13,11,13,13,12,13,10,10,13,11,12,12,11,11,13,11,8,9,9,11,16,11,10,11,11,8,10,9,10,10,9,11,11,10,11,9,9,9,9,9,5
13,13,11,16,13,14,15,14,14,17,12,12,13,13,13,15,14,15,16,12,14,15,21,15,15,16,20,15,14,13,15,15,15,15,16,18,15,15,16,13,15,14,15,16,15,16,15,15,17,14,17,18,15,16,16,16,23,15,13,17,16,15,16,18,17,17,16,16,19,16,14,15,18,18,17,18,15,16,17,15,15,16,18,17,22,19,19,17,17,19,17,20,19,18,19,18,19,16,18,17,18,17,19,19,20,20,19,19,17,19,20,19,17,19,21,17,20,20,19,18,19,19,18,19,22,20,19,22,19,18,27,20,22,22,23,19,20,19,21,24,24,22,24,21,23,29,22,20,23,24,21,24,23,24,21,21,20,20,19,20,25,21,19,21,25,21,22,20,20,24,22,23,22,21,20,23,23,20,23,21,21,21,23,21,21,22,23,21,22,22,22,22,23,20,23,21,23,21,22,22,23,23,22,22,23,22,21,23,20,23,23,21,23,25,23,22,23,22,21,22,22,23,22,25,23,21,21,23,24,22,23,22,20,22,24,21,22,22,26,22,24,25,21,20,22,25,22,22,21,22,22,19,25,23,20,21,21,21,20,21,20,21,21,23,22,20,21,21,21,21,21,23,21,23,21,17,22,22,21,22,22,20,19,22,20,19,18,19,19,19,18,19,20,19,19,18,17,18,22,19,19,21,19,19,19,17,17,18,18,18,19,21,20,15,17,17,17,17,20,17,21,17,17,16,16,17,16,16,16,16,16,16,16,15,15,14,13,15,15,15,13,14,15,13,15,13,14,15,14,13,15,14,14,14,12,13,13,13,15,14,13,12,13,12,10,13,11,12,13,11,12,10,12,11,13,11,9,9,9,12,17,11,9,10,11,9,10,10,10,10,11,11,11,11,10,9,12,11,11,10,5
15,14,14,15,13,14,15,15,13,17,13,13,14,14,13,15,17,15,15,15,13,15,22,14,14,15,19,15,15,16,15,18,16,15,14,15,16,14,16,17,15,14,14,14,15,15,16,15,18,16,17,18,14,15,15,16,23,17,16,19,16,16,15,18,17,17,16,18,20,17,17,15,18,15,17,18,17,19,18,18,18,17,18,16,21,19,19,17,16,17,19,21,17,18,20,19,19,19,19,19,19,19,17,19,19,19,19,19,19,20,20,19,19,21,18,18,19,21,20,21,18,19,18,19,21,22,19,21,25,22,27,20,21,20,21,19,21,20,22,24,25,23,23,23,23,31,21,19,24,23,23,23,24,24,22,22,21,20,21,22,23,20,22,23,22,23,20,22,21,23,22,22,21,21,24,19,22,22,22,22,21,22,22,23,22,21,22,22,25,22,22,21,21,20,23,24,23,22,23,24,24,23,23,22,24,25,24,25,22,21,23,23,23,24,25,23,23,23,22,22,21,24,23,24,24,23,22,24,24,25,25,23,23,23,23,23,23,24,27,21,22,24,23,22,23,25,23,24,23,22,22,21,25,21,21,22,22,21,22,21,21,21,20,21,23,20,23,23,21,22,22,23,21,22,21,22,22,25,19,22,22,21,21,21,21,20,20,20,20,19,20,17,20,20,19,20,17,19,24,18,19,20,18,17,20,20,19,19,19,17,19,19,20,16,19,18,18,17,20,16,22,16,17,18,17,18,17,15,15,17,15,16,14,16,15,15,15,15,15,15,16,15,15,15,15,15,17,15,13,13,15,13,15,15,14,14,15,13,15,13,13,13,12,13,12,14,12,12,12,12,11,11,13,11,14,13,11,11,10,13,18,11,11,12,11,11,10,11,11,11,11,11,10,11,13,11,11,10,11,10,5
14,12,12,13,14,14,13,15,13,15,13,14,13,13,13,14,15,14,13,15,12,14,22,14,13,15,17,14,15,15,13,17,14,15,15,15,14,14,15,14,15,15,14,14,13,15,15,15,16,16,16,16,14,14,15,16,25,15,17,16,15,15,14,17,17,16,16,17,20,15,15,15,17,16,15,16,16,16,16,17,15,15,18,16,22,17,19,16,18,17,15,19,18,18,20,17,18,18,17,16,17,19,18,18,20,17,18,18,17,19,19,17,17,21,19,19,20,18,20,18,17,17,19,19,20,21,21,20,21,19,26,21,20,20,24,21,22,20,21,23,24,23,23,23,23,29,24,21,23,24,20,23,23,23,20,21,21,17,23,19,22,21,21,22,23,24,22,20,20,21,22,21,21,21,21,20,21,22,21,20,21,19,21,21,21,23,23,20,23,23,21,21,21,19,22,22,22,22,22,24,21,22,21,19,22,23,20,24,20,20,24,22,24,24,22,22,22,21,20,20,20,22,23,24,22,23,22,20,22,24,23,21,21,21,22,20,21,22,27,21,20,24,21,22,23,23,21,23,21,21,23,21,25,22,21,19,21,18,20,22,21,19,20,21,21,21,20,20,21,23,20,23,21,21,22,21,22,22,18,19,21,20,18,22,19,19,19,19,18,19,18,17,20,20,19,20,17,17,20,18,17,18,19,18,18,19,17,16,18,16,16,20,21,15,17,17,16,16,20,17,19,19,15,17,17,15,15,13,14,16,14,14,15,16,14,15,13,15,15,13,15,14,14,13,13,13,13,14,13,13,15,12,12,13,13,13,14,13,15,13,13,11,12,13,11,13,11,10,11,13,11,11,13,11,14,12,8,10,12,10,18,11,10,10,10,9,9,10,9,10,9,9,10,11,11,8,10,9,9,11,5
14,13,13,14,12,12,15,12,13,16,14,12,14,13,13,14,15,16,16,14,14,13,21,15,13,14,17,13,14,15,14,15,16,14,14,16,14,15,17,15,15,16,15,14,14,16,16,15,16,15,16,15,15,15,14,15,26,16,16,17,16,16,15,17,20,16,15,17,20,15,16,17,17,17,15,17,18,18,17,18,16,18,16,15,20,18,18,16,17,17,17,20,19,19,20,18,18,18,19,17,19,18,17,20,19,17,19,18,18,20,18,18,20,18,18,18,19,21,19,18,18,18,19,19,22,21,21,20,22,20,26,20,20,21,22,19,21,21,21,23,24,20,22,25,24,31,24,20,23,24,21,21,24,24,20,22,19,20,23,20,22,22,21,22,22,22,20,22,21,21,21,21,21,22,22,21,22,22,21,22,20,22,23,22,20,20,23,22,24,22,22,22,22,21,22,23,21,23,23,20,23,24,21,21,22,24,24,24,20,22,22,23,22,25,24,23,23,22,22,23,21,22,24,24,24,24,20,22,23,20,22,21,21,21,23,22,23,22,27,19,22,24,21,21,20,25,22,21,22,20,19,20,24,20,20,22,21,20,20,22,19,21,22,20,22,20,21,21,20,22,21,21,20,21,21,20,21,22,20,20,20,20,21,21,20,19,19,18,19,19,20,20,18,19,20,20,18,18,20,17,18,22,18,20,19,19,19,17,17,17,19,17,21,17,17,19,17,16,22,17,20,17,15,17,17,16,14,16,16,15,16,16,15,16,15,14,14,14,14,14,16,14,15,15,14,14,14,12,12,12,14,12,13,12,12,12,13,13,16,14,12,14,12,12,14,13,11,12,11,11,13,11,12,12,13,13,11,9,11,13,18,12,11,11,10,11,9,10,11,10,10,11,11,10,12,10,10,11,9,10,5
15,12,12,13,14,12,14,14,14,16,12,13,14,13,13,15,15,15,15,14,14,14,22,12,14,15,17,15,14,16,14,15,13,14,12,14,18,16,17,16,12,13,16,14,14,16,15,16,16,15,15,17,14,15,15,15,23,16,14,17,15,16,15,18,16,16,17,16,19,15,15,15,18,16,17,19,16,17,18,16,16,17,18,16,19,19,19,18,18,16,17,19,18,18,20,18,18,19,18,18,20,18,18,19,19,20,20,18,19,21,19,17,20,20,20,20,20,20,20,17,18,18,21,19,23,20,19,20,20,19,27,19,20,23,23,21,20,21,24,24,26,21,24,25,23,30,24,24,24,22,24,22,25,24,20,21,21,20,23,19,24,20,20,20,24,23,22,22,22,20,22,21,19,21,23,21,24,22,23,21,22,20,21,24,20,19,23,21,23,24,22,24,21,23,22,25,22,22,24,22,23,24,23,22,23,24,22,25,21,22,20,23,24,25,22,24,22,23,20,24,23,20,24,24,24,22,23,23,23,24,23,22,25,22,23,22,23,22,25,22,21,24,20,20,22,27,23,24,22,21,22,22,25,21,23,22,22,22,22,22,19,20,21,21,22,20,26,21,20,24,20,22,19,21,19,21,23,22,20,22,21,22,19,20,19,21,19,20,18,20,19,19,19,20,19,19,18,19,22,18,18,18,20,20,19,19,20,18,17,18,18,19,20,18,18,17,19,16,20,16,20,16,17,18,18,19,16,16,16,15,14,16,16,15,17,16,13,15,14,14,14,14,15,14,14,14,15,14,13,14,14,14,13,15,13,12,14,12,14,13,13,12,14,14,12,15,11,10,12,12,12,11,12,12,14,12,9,11,10,10,19,12,12,12,11,10,10,10,9,10,10,10,11,11,12,10,10,9,8,10,5
13,11,14,15,13,14,14,14,14,14,12,13,13,12,15,13,16,15,15,13,13,15,22,16,14,15,17,13,15,13,12,15,16,13,13,17,13,15,17,13,15,15,14,15,16,15,16,13,14,16,16,15,15,17,15,16,22,14,15,17,16,16,16,16,17,16,16,17,20,14,16,16,17,18,16,16,17,15,17,17,17,16,18,18,20,18,18,16,16,18,18,22,18,19,20,17,16,18,19,18,19,17,19,16,17,17,19,19,19,18,19,17,17,18,18,18,18,19,20,19,20,19,19,19,21,19,20,21,22,20,29,19,21,20,20,19,20,21,23,24,24,22,23,23,23,29,20,21,24,22,20,21,23,24,20,21,21,20,23,21,22,21,22,20,23,21,20,22,21,21,21,19,20,21,21,20,24,21,20,21,20,22,22,22,22,20,21,22,22,20,22,19,21,21,21,22,23,21,21,21,22,20,24,21,22,22,20,22,21,23,21,20,24,24,22,24,21,20,23,23,22,22,22,22,22,19,20,22,22,22,23,20,22,22,20,21,23,22,27,22,22,24,20,19,23,25,21,23,21,22,22,20,24,18,20,20,22,20,21,20,22,20,18,22,22,19,23,22,20,22,21,20,20,22,20,20,20,22,21,20,21,20,20,19,20,20,20,18,19,19,17,17,18,18,17,19,18,18,21,19,19,18,17,20,19,19,18,19,19,17,18,18,20,16,16,17,18,17,20,18,20,16,14,17,17,16,16,16,14,15,13,15,15,15,14,15,14,13,14,13,14,14,14,16,15,15,15,13,12,13,14,13,13,13,13,11,15,12,14,13,12,14,12,12,13,12,12,10,12,12,13,11,12,12,13,12,8,10,12,11,17,11,11,10,9,8,11,10,9,10,11,8,10,9,11,9,9,10,10,10,5
